UPA,Data_Formatada,Nota,Texto,Texto_Limpo
UPA Norte,2024-12-01,1.0,"Infelizmente o sistema de triagem não parece funcionar. Jovens com pulseira verde sendo atendido antes de idoso em cadeira de roda e pulseiras amarelas. Informei à recepção e à médica da situação, parecem não acreditar.

A PBH diz que tal Hospital de Campanha contra Dengue é aqui, se for, estamos lascados.

Equipe foi muito gentil. Tanto na recepção quanto triagem (Carlos) e consulta (Larissa), mas acredito que o problema seja de gestão.

Melhorar sistema de triagem e classificação, fluxos de paciente no espaço, organização da sala de medicação/remédios... E VENTILAÇÃO que lugar quente dá p*",infelizmente sistema triagem nao parece funcionar jovens pulseira verde sendo atendido antes idoso cadeira roda pulseiras amarelas informei recepcao medica situacao parecem nao acreditar pbh diz tal hospital campanha contra dengue aqui lascados equipe gentil tanto recepcao quanto triagem carlos consulta larissa acredito problema gestao melhorar sistema triagem classificacao fluxos paciente espaco organizacao sala medicacaoremedios ventilacao lugar quente
UPA Norte,2025-05-05,1.0,"A tela está com nitidez reduzida ,dificultando as pessoas de ver a chamada de triagem, ir nas configurações  e resolver, bem simples funcionários  desmotivados .",tela nitidez reduzida dificultando pessoas ver chamada triagem configuracoes resolver bem simples funcionarios desmotivados
UPA Norte,2025-05-05,1.0,"A tela está com nitidez reduzida ,dificultando as pessoas de ver a chamada de triagem, ir nas configurações  e resolver, bem simples funcionários  desmotivados .",tela nitidez reduzida dificultando pessoas ver chamada triagem configuracoes resolver bem simples funcionarios desmotivados
UPA Norte,2024-12-01,1.0,"Demora no atendimento.

Funcionários mal educados.

Apenas os porteiros que salvam

Os banheiros todo sujos e sem papel

Poucas cadeiras prós pacientes.
Cadeira de rodas não são suficientes

Upa é pequena não suporta muita gente mas querem deixar todo mundo acumulado em um único espaço. Muita falta de consideração",demora atendimento funcionarios mal educados apenas porteiros salvam banheiros todo sujos papel poucas cadeiras pros pacientes cadeira rodas nao sao suficientes upa pequena nao suporta muita gente querem deixar todo mundo acumulado unico espaco muita falta consideracao
UPA Norte,2024-12-01,1.0,"Demora no atendimento.

Funcionários mal educados.

Apenas os porteiros que salvam

Os banheiros todo sujos e sem papel

Poucas cadeiras prós pacientes.
Cadeira de rodas não são suficientes

Upa é pequena não suporta muita gente mas querem deixar todo mundo acumulado em um único espaço. Muita falta de consideração",demora atendimento funcionarios mal educados apenas porteiros salvam banheiros todo sujos papel poucas cadeiras pros pacientes cadeira rodas nao sao suficientes upa pequena nao suporta muita gente querem deixar todo mundo acumulado unico espaco muita falta consideracao
UPA Norte,2024-12-01,1.0,"Cheguei na upa norte com suspeita de dengue, fui fazer o teste e quando voltei pra sala de espera após o teste, meu nome tinha sido chamado pelo médico(a), e ti já sido finalizado... Expliquei que estava fazendo o teste e falaram que me procuraram a upa toda,tive que passar pela triagem de novo. Na espera vi o porteiro indo até onde faz os teste da dengue chamando o nome do paciente, cheguei no porteiro e falei, estava aqui e ninguém falou meu nome. Um pouco caso com quem precisa de atendimento.",cheguei upa norte suspeita dengue fazer teste voltei pra sala espera apos teste nome sido chamado medicoa sido finalizado expliquei fazendo teste falaram procuraram upa todative passar triagem novo espera porteiro indo ate onde faz teste dengue chamando nome paciente cheguei porteiro falei aqui ninguem falou nome pouco caso precisa atendimento
UPA Norte,2024-12-01,1.0,"Cheguei na upa norte com suspeita de dengue, fui fazer o teste e quando voltei pra sala de espera após o teste, meu nome tinha sido chamado pelo médico(a), e ti já sido finalizado... Expliquei que estava fazendo o teste e falaram que me procuraram a upa toda,tive que passar pela triagem de novo. Na espera vi o porteiro indo até onde faz os teste da dengue chamando o nome do paciente, cheguei no porteiro e falei, estava aqui e ninguém falou meu nome. Um pouco caso com quem precisa de atendimento.",cheguei upa norte suspeita dengue fazer teste voltei pra sala espera apos teste nome sido chamado medicoa sido finalizado expliquei fazendo teste falaram procuraram upa todative passar triagem novo espera porteiro indo ate onde faz teste dengue chamando nome paciente cheguei porteiro falei aqui ninguem falou nome pouco caso precisa atendimento
UPA Norte,2022-12-02,3.0,"Haviam muitas pessoas aguardando na recepção, muitas eram mães que estavam aguardando desde às 14h acompanhando crianças com sintomas gripais e febre, que não haviam sido atendidas por falta de pediatras na UPA. Fui atendida rapidamente por ter chegado com meu pai no SAMU (considerado urgente). As enfermeiras me atenderam com atenção, empatia e tranquilidade, existem profissionais que de fato amam o que fazem e desempenham a função com cuidado e criatividade principalmente com pacientes idosos, precisei ficar no hospital com meu pai e no período em que fiquei lá fui bem atendida. Pude observar que faltam profissionais e não falo apenas de qualificação, pois fiquei lá pouco mais de 24h e vi apenas dois médicos trabalhando tentando atender todo o hospital, enfermeiros na correria tentando atender todos os pacientes, um hospital cheio e pessoas impacientes por já estarem na unidade a várias horas sem conseguir um atendimento e sendo atendidos sem respostas.",haviam muitas pessoas aguardando recepcao muitas maes aguardando desde acompanhando criancas sintomas gripais febre nao haviam sido atendidas falta pediatras upa atendida rapidamente chegado pai samu considerado urgente enfermeiras atenderam atencao empatia tranquilidade existem profissionais fato amam fazem desempenham funcao cuidado criatividade principalmente pacientes idosos precisei ficar hospital pai periodo fiquei bem atendida pude observar faltam profissionais nao falo apenas qualificacao pois fiquei pouco apenas dois medicos trabalhando tentando atender todo hospital enfermeiros correria tentando atender todos pacientes hospital cheio pessoas impacientes estarem unidade varias horas conseguir atendimento sendo atendidos respostas
UPA Norte,2022-12-02,3.0,"Haviam muitas pessoas aguardando na recepção, muitas eram mães que estavam aguardando desde às 14h acompanhando crianças com sintomas gripais e febre, que não haviam sido atendidas por falta de pediatras na UPA. Fui atendida rapidamente por ter chegado com meu pai no SAMU (considerado urgente). As enfermeiras me atenderam com atenção, empatia e tranquilidade, existem profissionais que de fato amam o que fazem e desempenham a função com cuidado e criatividade principalmente com pacientes idosos, precisei ficar no hospital com meu pai e no período em que fiquei lá fui bem atendida. Pude observar que faltam profissionais e não falo apenas de qualificação, pois fiquei lá pouco mais de 24h e vi apenas dois médicos trabalhando tentando atender todo o hospital, enfermeiros na correria tentando atender todos os pacientes, um hospital cheio e pessoas impacientes por já estarem na unidade a várias horas sem conseguir um atendimento e sendo atendidos sem respostas.",haviam muitas pessoas aguardando recepcao muitas maes aguardando desde acompanhando criancas sintomas gripais febre nao haviam sido atendidas falta pediatras upa atendida rapidamente chegado pai samu considerado urgente enfermeiras atenderam atencao empatia tranquilidade existem profissionais fato amam fazem desempenham funcao cuidado criatividade principalmente pacientes idosos precisei ficar hospital pai periodo fiquei bem atendida pude observar faltam profissionais nao falo apenas qualificacao pois fiquei pouco apenas dois medicos trabalhando tentando atender todo hospital enfermeiros correria tentando atender todos pacientes hospital cheio pessoas impacientes estarem unidade varias horas conseguir atendimento sendo atendidos respostas
UPA Norte,2025-01-05,1.0,"Demorou muito para atender, umas 4 horas ou mais, O PIOR POBLEMA E A FALTA DE EDUCAÇÃO DA MEEDICA DE PLANTÃO,OS PAÍS NAO DERSM EDUCAÇÃO PRA ELA,MUITO MAU EDUCADA.DR.LUDMILA RODRIGUES",demorou atender umas horas pior poblema falta educacao meedica plantaoos pais nao dersm educacao pra elamuito mau educadadrludmila rodrigues
UPA Norte,2025-01-05,1.0,"Demorou muito para atender, umas 4 horas ou mais, O PIOR POBLEMA E A FALTA DE EDUCAÇÃO DA MEEDICA DE PLANTÃO,OS PAÍS NAO DERSM EDUCAÇÃO PRA ELA,MUITO MAU EDUCADA.DR.LUDMILA RODRIGUES",demorou atender umas horas pior poblema falta educacao meedica plantaoos pais nao dersm educacao pra elamuito mau educadadrludmila rodrigues
UPA Norte,2023-12-02,1.0,"Péssimo. Atendimento na recepção com descaso e deboche. Na triagem a técnica de enfermagem nem olhou a mão e tornozelo inchados do paciente, que estava com dor forte no peito e pressão alta. Mais de uma hora corrida sem chamar um paciente siquer para atendimento clínico. Criança com prioridade por cadeira de rodas e autismo esperando tanto quanto eu. Ridículo a falta de humanização das pessoas. Não daria meia estrela.

Essa avaliação será útil para alguma melhora? Pois não temos retorno nenhum, triste. Atendimento médico no Brasil, HIP...",pessimo atendimento recepcao descaso deboche triagem tecnica enfermagem olhou mao tornozelo inchados paciente dor forte peito pressao alta hora corrida chamar paciente siquer atendimento clinico crianca prioridade cadeira rodas autismo esperando tanto quanto ridiculo falta humanizacao pessoas nao daria meia estrela avaliacao sera util alguma melhora pois nao retorno nenhum triste atendimento medico brasil hip
UPA Norte,2023-12-02,1.0,"Péssimo. Atendimento na recepção com descaso e deboche. Na triagem a técnica de enfermagem nem olhou a mão e tornozelo inchados do paciente, que estava com dor forte no peito e pressão alta. Mais de uma hora corrida sem chamar um paciente siquer para atendimento clínico. Criança com prioridade por cadeira de rodas e autismo esperando tanto quanto eu. Ridículo a falta de humanização das pessoas. Não daria meia estrela.

Essa avaliação será útil para alguma melhora? Pois não temos retorno nenhum, triste. Atendimento médico no Brasil, HIP...",pessimo atendimento recepcao descaso deboche triagem tecnica enfermagem olhou mao tornozelo inchados paciente dor forte peito pressao alta hora corrida chamar paciente siquer atendimento clinico crianca prioridade cadeira rodas autismo esperando tanto quanto ridiculo falta humanizacao pessoas nao daria meia estrela avaliacao sera util alguma melhora pois nao retorno nenhum triste atendimento medico brasil hip
UPA Norte,2023-12-02,1.0,"NEGLIGENTES é a palavra para definir. Precisam todos voltar para a faculdade e reaprender a avaliar o estado de saúde de um paciente. É inadmissível (e medidas cabíveis serão tomadas) que uma UNIDADE DE PRONTO ATENDIMENTO não saiba identificar quando um paciente está tendo um INFARTO. Meu familiar buscou atendimento, com todos os sintomas que indicavam NO MÍNIMO um princípio de infarto, que qualquer leigo saberia identificar, principalmente pela dor aguda no peito. Relatou os sintomas, passou pela triagem e sequer recebeu uma pulseira identificando o risco. Ficou horas esperando atendimento e nada.... ao ir embora sem atendimento, se sentiu mal, buscou outro hospital, sendo constatado o INFARTO. Algo que poderia ter sido evitado com uma triagem bem feita. O problema não é apenas por se tratar de rede pública, porque ao procurar outro atendimento público, foi tratado como um paciente deve ser tratado, com dignidade e com a devida urgência. Minha dica é: se tiverem opção de outro lugar para buscar socorro, evitem este local.",negligentes palavra definir precisam todos voltar faculdade reaprender avaliar estado saude paciente inadmissivel medidas cabiveis serao tomadas unidade pronto atendimento nao saiba identificar paciente tendo infarto familiar buscou atendimento todos sintomas indicavam minimo principio infarto qualquer leigo saberia identificar principalmente dor aguda peito relatou sintomas passou triagem sequer recebeu pulseira identificando risco ficou horas esperando atendimento nada embora atendimento sentiu mal buscou outro hospital sendo constatado infarto algo poderia sido evitado triagem bem feita problema nao apenas tratar rede publica porque procurar outro atendimento publico tratado paciente deve tratado dignidade devida urgencia dica opcao outro lugar buscar socorro evitem local
